"FromFile","FromRole","ImportPath","IsLocal"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Header.jsx","COMPONENT","../store/authStore","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Header.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Header.jsx","COMPONENT","./Multilingual/LanguageSelector","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Header.jsx","COMPONENT","./NotificationBell","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Heading.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Heatmaps.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\HelperText.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\HierarchicalView.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Highlight.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\HorizontalMenu.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Icon.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\IconButton.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\ImagePreviewModal.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\ImageUpload.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\InfoBoxes.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\InfoMessage.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\InlineEditing.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\KanbanBoard.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\KeyboardShortcuts.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Label.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Layout.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Layout.jsx","COMPONENT","react-router-dom","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Layout.jsx","COMPONENT","lucide-react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Layout.jsx","COMPONENT","./Header","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Layout.jsx","COMPONENT","./Footer","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Layout.jsx","COMPONENT","./Sidebar","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Layout.jsx","COMPONENT","./BottomNav","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Layout.jsx","COMPONENT","../store/authStore","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Layout.jsx","COMPONENT","./ConversationalAI/ChatInterface","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Layout.jsx","COMPONENT","./VoiceAI/VoiceAssistant","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\LineChart.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Link.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Lists.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Loader.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\MapVisualization.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\MasonryLayout.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\MenuButton.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\MobileOptimizedLayout.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\MobileOptimizedLayout.jsx","COMPONENT","lucide-react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\ModalLayout.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\MultiSelect.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\MultiStepModal.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\NotificationBell.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\NotificationBell.jsx","COMPONENT","lucide-react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\NotificationBell.jsx","COMPONENT","../store/authStore","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\NotificationBell.jsx","COMPONENT","../services/componentApi","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\NumberInput.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Pagination.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\PaginationControls.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\PasswordInput.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\PieChart.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\PlaceholderPage.jsx","COMPONENT","./AdvancedPageShell","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\PlatformCoreDashboard.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\PlatformCoreDashboard.jsx","COMPONENT","lucide-react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Popover.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\ProgressBars.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\ProtectedRoute.jsx","COMPONENT","react-router-dom","False"
