"File","Role","HasDirectAPI","HasServiceImport","StaticState"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Atomic\Input.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Atomic\Label.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Atomic\Link.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Atomic\Modal.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Atomic\MultiSelect.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Atomic\NumberInput.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Atomic\PasswordInput.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Atomic\ProgressBar.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Atomic\Radio.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Atomic\RangeSlider.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Atomic\Select.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Atomic\Skeleton.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Atomic\Spacer.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Atomic\Spinner.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Atomic\StatusIndicator.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Atomic\Tab.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Atomic\Tag.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Atomic\Textarea.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Atomic\TextInput.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Atomic\TimePicker.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Atomic\Toggle.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\BlockchainTraceability\TraceabilityViewer.jsx","COMPONENT","False","True","SERVICE_OR_API_IMPORT"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\common\ActionCard.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\common\Button.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\common\Card.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\common\DataPrimitives.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\common\JourneyStepper.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\common\Loading.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\common\Modal.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\common\ModuleOperationPanel.jsx","COMPONENT","False","True","SERVICE_OR_API_IMPORT"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\common\ResourceManager.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\ConsumerHealth\HealthDashboard.jsx","COMPONENT","False","True","SERVICE_OR_API_IMPORT"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\ConversationalAI\ChatInterface.jsx","COMPONENT","False","True","SERVICE_OR_API_IMPORT"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component0.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component1.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component10.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component11.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component12.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component13.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component14.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component15.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component16.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component17.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component18.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component19.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component2.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component20.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component21.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component22.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component23.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component24.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component25.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component26.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component27.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component28.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component29.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component3.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component30.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component31.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component32.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component33.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component34.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component35.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component36.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component37.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component38.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component39.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component4.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component40.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component41.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component42.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component43.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component44.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component45.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component46.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component47.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component48.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component49.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component5.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component50.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component51.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component52.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component53.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component54.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component55.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component56.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component57.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component58.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component59.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component6.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component60.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component61.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component62.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component63.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component64.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component65.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component66.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component67.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component68.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component69.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component7.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component70.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component71.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component72.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component73.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component74.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component75.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component76.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component77.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component78.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component79.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component8.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component80.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component81.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component82.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component83.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component84.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component85.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component86.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component87.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component88.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component89.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component9.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component90.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component91.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component92.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component93.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component94.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component95.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component96.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component97.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component98.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\Component99.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\OrderCard.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\ProductCard.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\StatCard.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\StatCard.test.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\WalletCard.jsx","COMPONENT","False","True","SERVICE_OR_API_IMPORT"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Display\WalletCard.test.jsx","COMPONENT","False","True","SERVICE_OR_API_IMPORT"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\ErrorBoundary\EnhancedErrorBoundary.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Farmer\FarmerImagePortal.jsx","COMPONENT","True","False","DIRECT_API_CALL"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\FarmerPortal\LandRecords.jsx","COMPONENT","False","True","SERVICE_OR_API_IMPORT"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\FoodIntelligence\FoodSafetyDashboard.jsx","COMPONENT","False","True","SERVICE_OR_API_IMPORT"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\forms\ClaimForm.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\forms\ClaimForm15.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\forms\ClaimForm25.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\forms\ClaimForm35.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\forms\ClaimForm45.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\forms\ClaimForm55.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\forms\ClaimForm65.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\forms\ClaimForm75.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\forms\EnhancedFormValidator.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\forms\FilterForm.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\forms\FilterForm18.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\forms\FilterForm28.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\forms\FilterForm38.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\forms\FilterForm48.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\forms\FilterForm58.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\forms\FilterForm68.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\forms\FilterForm78.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\forms\FormBuilderPanel.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\forms\FormPreviewPanel.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\forms\LoanForm.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\forms\LoanForm14.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\forms\LoanForm24.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\forms\LoanForm34.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\forms\LoanForm44.jsx","COMPONENT","False","False","NO_OBVIOUS_STATIC_API_LINK"
