"FromFile","ToFile","ImportPath","ImportKind","Resolution","CycleSeen","MinDepth","Occurrences"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\index.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\apicultureRoutes.js","./routes/apicultureRoutes.js","COMMONJS_REQUIRE","LOCAL_RESOLVED","True","2","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\conversationalAIDomainRoutes.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\middleware\auth.js","../middleware/auth","COMMONJS_REQUIRE","LOCAL_RESOLVED","True","0","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\index.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M064\routes.js","./modules/M064/routes.js","COMMONJS_REQUIRE","LOCAL_RESOLVED","True","2","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\cropPlanningService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\pool.js","../../database/pool","COMMONJS_REQUIRE","LOCAL_RESOLVED","True","4","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M039\routes.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\middleware\authMiddleware.js","../../middleware/authMiddleware","COMMONJS_REQUIRE","LOCAL_RESOLVED","True","0","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\index.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\contractFarmingRoutes.js","./routes/contractFarmingRoutes.js","COMMONJS_REQUIRE","LOCAL_RESOLVED","True","2","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M028\service.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\connection.js","../../database/connection","COMMONJS_REQUIRE","LOCAL_RESOLVED","True","2","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\strategic\contractFarmingService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\pool.js","../../database/pool","COMMONJS_REQUIRE","LOCAL_RESOLVED","True","4","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\index.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M307\routes.js","./modules/M307/routes.js","COMMONJS_REQUIRE","LOCAL_RESOLVED","True","2","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\fertilizerRoutes.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\middleware\auth.js","../middleware/auth","COMMONJS_REQUIRE","LOCAL_RESOLVED","True","0","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\libraryRoutes.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\middleware\auth.js","../middleware/auth","COMMONJS_REQUIRE","LOCAL_RESOLVED","True","0","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\index.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\buyerTrust.js","./routes/buyerTrust.js","COMMONJS_REQUIRE","LOCAL_RESOLVED","True","2","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\dbConnection.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\connection.js","./connection","COMMONJS_REQUIRE","LOCAL_RESOLVED","True","2","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M280\routes.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\middleware\authMiddleware.js","../../middleware/authMiddleware","COMMONJS_REQUIRE","LOCAL_RESOLVED","True","0","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\index.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M213\routes.js","./modules/M213/routes.js","COMMONJS_REQUIRE","LOCAL_RESOLVED","True","2","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\companyRoutes.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\middleware\auth.js","../middleware/auth","COMMONJS_REQUIRE","LOCAL_RESOLVED","True","0","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\index.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M237\routes.js","./modules/M237/routes.js","COMMONJS_REQUIRE","LOCAL_RESOLVED","True","2","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\dataValidationService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\connection.js","../database/connection","COMMONJS_REQUIRE","LOCAL_RESOLVED","True","7","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\index.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\tenantManagementDomainRoutes.js","./routes/tenantManagementDomainRoutes.js","COMMONJS_REQUIRE","LOCAL_RESOLVED","True","2","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\index.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\subscriptions.js","./routes/subscriptions.js","COMMONJS_REQUIRE","LOCAL_RESOLVED","True","2","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\index.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M333\routes.js","./modules/M333/routes.js","COMMONJS_REQUIRE","LOCAL_RESOLVED","True","2","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M310\service.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\connection.js","../../database/connection","COMMONJS_REQUIRE","LOCAL_RESOLVED","True","2","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\index.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M019\routes.js","./modules/M019/routes.js","COMMONJS_REQUIRE","LOCAL_RESOLVED","True","2","615"
