"Count","Method","RouteFamily","Files"
"1","POST","/vendor-procurement/vendors/:param/certifications","1"
"1","DELETE","/images/:param","1"
"1","GET","/api/m122/search","1"
"1","GET","/users/:param","1"
"1","GET","/:param/api/v1/warnings/health","1"
"1","PUT","/polyhouse/record/:param","1"
"1","POST","/ai-agent/agent/:param/clear-memory","1"
"1","GET","/engineering-project/project/:param","1"
"1","GET","/api/m308","1"
"1","GET","/api/m319","1"
"1","GET","/api/m249","1"
"1","GET","/api/m031","1"
"1","DELETE","/orders/cart/item/:param","1"
"1","POST","/backup/restore/:param","1"
"1","DELETE","/api/m063/:param","1"
"1","DELETE","/api/m233/:param","1"
"1","PUT","/session-management/session/:param","1"
"1","GET","/api/m210","1"
"1","GET","/api/ai/predictions/:param","1"
"1","GET","/api/m061/search","1"
"1","DELETE","/climate-risk/assessments/assessment/:param","1"
"1","DELETE","/api/m107/:param","1"
"1","DELETE","/api/m126/:param","1"
"1","GET","/api/m070/search","1"
"1","PUT","/soil-health/card/:param","1"
"1","GET","/sort/:param","1"
"1","POST","/syncs/:param/run","1"
"1","GET","/api/m199/search","1"
"1","GET","/api/m157","1"
"1","GET","/api/m255","1"
"1","GET","/api/m277","1"
"1","GET","/api/m172/search","1"
"1","GET","/api/m084/search","1"
"1","GET","/api/m083","1"
"1","DELETE","/horticulture-analytics/metric/:param","1"
"1","POST","/complete-ai-integration/optimize-dairy-production/:param","1"
"1","GET","/api/m170/search","1"
"1","DELETE","/session-management/session/:param","1"
"1","GET","/dashboard/widgets/:param","1"
"1","GET","/cost-control/cost-center/:param/actuals","1"
"1","GET","/api/m339","1"
"1","POST","/civil-disruption/:param/verify","1"
"1","GET","/api/m179/search","1"
"1","PUT","/products/:param","1"
"1","DELETE","/api/m228/:param","1"
"1","DELETE","/api/m088/:param","1"
"1","GET","/dashboard/:param","1"
"1","DELETE","/api/m317/:param","1"
"1","GET","/scheme-benefits/:param/eligibility","1"
"1","DELETE","/api/m245/:param","1"
"1","GET","/api/m230","1"
"1","GET","/api/m124/search","1"
"1","PUT","/cold-storage/facility/:param","1"
"1","PUT","/pesticide-inventory/item/:param","1"
"1","GET","/farmers/:param/advisory-context","1"
"1","POST","/robotics/missions/:param/abort","1"
"1","GET","/api/m275/search","1"
"1","GET","/subsectors/:param","1"
"1","DELETE","/api/m267/:param","1"
"1","POST","/containment-strategies/:param/contain","1"
"1","PUT","/mfa-management/device/:param","1"
"1","DELETE","/marketplace/listings/:param","1"
"1","POST","/communications/:param","1"
"1","DELETE","/api/m274/:param","1"
"1","GET","/api/m270/search","1"
"1","GET","/api/m054","1"
"1","POST","/farmer-kyc/application/:param/reject","1"
"1","GET","/promotional-banners/:param","1"
"1","GET","/federations/:param","1"
"1","GET","/api/m314/search","1"
"1","DELETE","/api/m127/:param","1"
"1","POST","/schemes/:param/apply","1"
"1","DELETE","/organic-input/item/:param","1"
"1","GET","/api/m235","1"
"1","DELETE","/protected-cultivation/structure/:param","1"
"1","GET","/api/m193/search","1"
"1","POST","/:param/experiments","1"
"1","GET","/api/m147/search","1"
"1","PUT","/integrations/:param","1"
"1","DELETE","/api/m170/:param","1"
"1","PUT","/ai-agent/agent/:param","1"
"1","GET","/api/m272","1"
"1","DELETE","/api/m218/:param","1"
"1","GET","/sap-module-architecture/module/:param/configuration","1"
"1","GET","/api/m179","1"
"1","GET","/api/m058","1"
"1","PUT","/enterprise-memory/cases/:param","1"
"1","GET","/api/m153/search","1"
"1","GET","/api/m252/search","1"
"1","GET","/neighborhoods/:param","1"
"1","GET","/api/m302/search","1"
"1","GET","/api/m175/search","1"
"1","DELETE","/permission-management/permission/:param","1"
"1","GET","/api/m134/search","1"
"1","GET","/api/m054/search","1"
"1","DELETE","/api/m286/:param","1"
"1","GET","/api/m189/search","1"
"1","GET","/api/m200","1"
"1","GET","/api/m093/search","1"
"1","GET","/security-logs/:param","1"
"1","GET","/api/m032","1"
"1","DELETE","/api/m156/:param","1"
"1","GET","/enterprise-integration/health/:param","1"
"1","DELETE","/tenant-management/tenant/:param","1"
"1","GET","/api/m180","1"
"1","GET","/financial/credit-score/:param","1"
"1","GET","/api/m202/search","1"
"1","DELETE","/api/m067/:param","1"
"1","GET","/api/m122","1"
"1","GET","/api/m270","1"
"1","GET","/advanced-medical-coding/search-codes/:param","1"
"1","DELETE","/videos/:param","1"
"1","DELETE","/api/m069/:param","1"
"1","PUT","/modules/:param/:param","1"
"1","POST","/orchestrations/:param/run","1"
"1","POST","/aggregators/:param","1"
"1","PUT","/orchard-management/:param","1"
"1","GET","/api/m321","1"
"1","GET","/api/m091/search","1"
"1","DELETE","/feed-management/record/:param","1"
"1","GET","/api/m193","1"
"1","DELETE","/crop-monitoring/observations/:param","1"
"1","DELETE","/api/m169/:param","1"
"1","GET","/api/m201","1"
"1","DELETE","/api/m297/:param","1"
"1","POST","/normalizers/:param","1"
"1","DELETE","/api/m090/:param","1"
"1","POST","/verifications/:param/verify","1"
"1","GET","/api/m324/search","1"
"1","PUT","/animal-health/examination/:param","1"
"1","POST","/api/farmer/portfolio/products/:param/publish","1"
"1","GET","/api/m081/search","1"
"1","DELETE","/api/m141/:param","1"
"1","DELETE","/api/m255/:param","1"
"1","DELETE","/api/m310/:param","1"
"1","GET","/api/m320/search","1"
"1","DELETE","/api/m080/:param","1"
"1","POST","/complete-erp-integration/sync-livestock-production/:param","1"
"1","GET","/api/m112","1"
"1","POST","/return-load-board/posting/:param/book","1"
"1","GET","/api/m099","1"
"1","POST","/sap-module-architecture/module/:param/transition","1"
"1","GET","/fpos/:param","1"
"1","PUT","/research-development/rd-project/:param","1"
"1","PUT","/farm-operations-dashboard/kpi/:param","1"
"1","PUT","/adapters/:param","1"
"1","DELETE","/api/m093/:param","1"
"1","DELETE","/api/m191/:param","1"
"1","GET","/panchayats/:param","1"
"1","DELETE","/api/m329/:param","1"
"1","DELETE","/api/m339/:param","1"
"1","DELETE","/api/m176/:param","1"
"1","POST","/ecommerce-business-sales/quotation/:param/accept","1"
"1","GET","/api/m081","1"
"1","DELETE","/api/m316/:param","1"
"1","DELETE","/api/m096/:param","1"
"1","GET","/api/m251","1"
"1","GET","/api/m069/search","1"
"1","GET","/api/m245","1"
"1","POST","/speech-models/:param/process","1"
"1","DELETE","/api/m206/:param","1"
"1","GET","/api/m198","1"
"1","DELETE","/api/m303/:param","1"
"1","DELETE","/api/m137/:param","1"
"1","DELETE","/api/m270/:param","1"
"1","GET","/api/m256","1"
"1","GET","/cost-control/budget/:param/cost-reduction-recommendations","1"
"1","GET","/realtime-monitoring/monitor/:param/status","1"
"1","PUT","/fisheries-water-quality/reading/:param","1"
"1","GET","/api/m302","1"
"1","GET","/farmers/:param/farms","1"
"1","GET","/api/m258/search","1"
"1","DELETE","/api/m100/:param","1"
"1","DELETE","/block/:param","1"
"1","GET","/api/m066/search","1"
"1","DELETE","/api/m248/:param","1"
"1","DELETE","/api/m131/:param","1"
"1","DELETE","/sessions/:param","1"
"1","GET","/api/m065","1"
"1","POST","/automations/:param/run","1"
"1","GET","/clusters/:param","1"
"1","PUT","/fish-processing/batch/:param","1"
"1","DELETE","/api/m194/:param","1"
"1","GET","/api/m082/search","1"
"1","POST","/enterprise-control/risk/:param/assess","1"
"1","GET","/api/m331","1"
"1","DELETE","/consent-management/record/:param","1"
"1","DELETE","/api/m291/:param","1"
"1","DELETE","/api/m097/:param","1"
"1","DELETE","/api/m118/:param","1"
"1","POST","/civil-disruption/:param/resolve","1"
"1","POST","/complete-erp-integration/sync-sheep-production/:param","1"
"1","GET","/layouts/:param","1"
"1","GET","/supply-chain/track/:param","1"
"1","POST","/asset-accounting/asset/:param/depreciation-schedule","1"
"1","PUT","/drought-monitoring/records/record/:param","1"
"1","GET","/api/m058/search","1"
"1","GET","/api/m265/search","1"
"1","DELETE","/api/m165/:param","1"
"1","GET","/api/m211","1"
"1","PUT","/irrigation-system/:param","1"
"1","GET","/api/m301","1"
"1","GET","/api/m089/search","1"
"1","POST","/transformers/:param","1"
"1","GET","/api/m310/search","1"
"1","GET","/api/m048/search","1"
"1","GET","/api/m304/search","1"
"1","GET","/logistics/shipments/:param/live-tracking","1"
"1","POST","/process-manager/:param/start","1"
"1","GET","/asset-accounting/asset/:param/depreciation-schedule","1"
"1","GET","/cost-control/cost-center/:param","1"
"1","GET","/ecommerce-integration/compatibility/:param","1"
"1","GET","/api/m078/search","1"
"1","GET","/subscription-boxes/:param","1"
"1","DELETE","/audio/:param","1"
"1","PUT","/decision-engine/rules/:param","1"
"1","PUT","/circuit-breakers/:param","1"
"1","DELETE","/sowing/record/:param","1"
"1","GET","/api/m043/search","1"
"1","GET","/livestock-tracking/:param","1"
"1","GET","/api/m072","1"
"1","PUT","/water-budget-records/:param","1"
"1","DELETE","/api/m083/:param","1"
"1","GET","/api/m255/search","1"
"1","DELETE","/api/m200/:param","1"
"1","GET","/api/m325/search","1"
"1","GET","/api/m117/search","1"
"1","DELETE","/api/m178/:param","1"
"1","GET","/:param/api/v1/warnings/user","1"
"1","GET","/categories/:param","1"
"1","GET","/consortiums/:param","1"
"1","GET","/blockchain/products/:param/verify","1"
"1","DELETE","/api/m071/:param","1"
"1","PUT","/gateways/:param","1"
"1","PUT","/contractor-management/contractor/:param","1"
"1","POST","/coordinations/:param","1"
"1","DELETE","/api/m043/:param","1"
"1","DELETE","/api/m216/:param","1"
"1","GET","/logistics/shipments/:param","1"
"1","GET","/api/m233","1"
"1","GET","/api/m343","1"
"1","GET","/api/m322/search","1"
"1","PUT","/kiosk/:param","1"
"1","PUT","/animal-health/quarantine/:param","1"
"1","DELETE","/api/m230/:param","1"
"1","GET","/api/m232/search","1"
"1","PUT","/horticulture-analytics/metric/:param","1"
"1","GET","/affiliates/:param","1"
"1","DELETE","/agro-meteorology/records/record/:param","1"
"1","DELETE","/api/m128/:param","1"
"1","DELETE","/api/m149/:param","1"
"1","GET","/:param/api/v1/warnings/system","1"
"1","DELETE","/api/m061/:param","1"
"1","GET","/vr/scenes/:param","1"
"1","DELETE","/api/m148/:param","1"
"1","DELETE","/api/m229/:param","1"
"1","GET","/api/m142/search","1"
"1","DELETE","/api/m110/:param","1"
"1","GET","/api/m171","1"
"1","DELETE","/api/m058/:param","1"
"1","GET","/api/m231","1"
"1","GET","/files/:param","1"
"1","DELETE","/api/m084/:param","1"
"1","GET","/api/m151/search","1"
"1","DELETE","/aeroponics/system/:param","1"
"1","POST","/dairy-ai/predict-health-risks/:param","1"
"1","GET","/api/m089","1"
"1","GET","/api/m105/search","1"
"1","GET","/api/m297/search","1"
"1","DELETE","/producer-group/:param","1"
"1","GET","/api/m176","1"
"1","DELETE","/api/m328/:param","1"
"1","GET","/api/m111","1"
"1","GET","/api/m292","1"
"1","GET","/api/m237","1"
"1","GET","/farmers/:param/transactions","1"
"1","GET","/api/m052","1"
"1","GET","/business-councils/:param","1"
"1","DELETE","/api/m186/:param","1"
"1","GET","/api/m108","1"
"1","GET","/api/m032/search","1"
"1","GET","/api/m137/search","1"
"1","POST","/robotics/devices/:param/emergency-stop","1"
"1","GET","/api/m154/search","1"
"1","DELETE","/api/m268/:param","1"
"1","DELETE","/api/m254/:param","1"
"1","GET","/api/m191/search","1"
"1","DELETE","/api/m197/:param","1"
"1","DELETE","/files/:param","1"
"1","DELETE","/api/m265/:param","1"
"1","GET","/api/m284/search","1"
"1","DELETE","/animal-health/quarantine/:param","1"
"1","GET","/farmers/:param/pre-orders","1"
"1","PUT","/consent-management/record/:param","1"
"1","DELETE","/pig/animal/:param","1"
"1","PUT","/logistics-enhancement/tracking/:param","1"
"1","POST","/farmer-verification/request/:param/verify","1"
"1","GET","/api/m182/search","1"
"1","DELETE","/api/m330/:param","1"
"1","DELETE","/api/m040/:param","1"
"1","GET","/:param/api/v1/warnings/stats","1"
"1","POST","/advanced-features/:param/enable","1"
"1","GET","/api/m279/search","1"
"1","GET","/api/m267","1"
"1","GET","/api/m060/search","1"
"1","DELETE","/soil-mapping/zone/:param","1"
"1","DELETE","/ecommerce-marketplace/listing/:param","1"
"1","DELETE","/api/m238/:param","1"
"1","GET","/cost-control/budget/:param/lines","1"
"1","GET","/ecommerce-integration/recipe-suggestions/:param","1"
"1","PUT","/fallbacks/:param","1"
"1","GET","/farmers/:param/harvest-score","1"
"1","GET","/api/m332/search","1"
"1","PUT","/input-procurement/order/:param","1"
"1","DELETE","/district/:param","1"
"1","GET","/api/m111/search","1"
"1","DELETE","/api/m155/:param","1"
"1","DELETE","/api/m072/:param","1"
"1","GET","/api/m273","1"
"1","DELETE","/api/m183/:param","1"
"1","PUT","/water-quality-records/:param","1"
"1","POST","/crop-value-research/:param/review","1"
"1","GET","/api/m185","1"
"1","GET","/farmers/:param/harvest-score/history","1"
"1","GET","/api/m267/search","1"
"1","GET","/api/m210/search","1"
"1","GET","/api/m186/search","1"
"1","DELETE","/rainwater-structures/:param","1"
"1","DELETE","/fertility-management/record/:param","1"
"1","GET","/api/m266","1"
"1","GET","/api/m208","1"
"1","POST","/modules/:param","1"
"1","GET","/api/m049/search","1"
"1","GET","/api/m239/search","1"
"1","GET","/api/m336","1"
"1","PUT","/feed-management/record/:param","1"
"1","GET","/api/m095","1"
"1","POST","/load-tests/:param/run","1"
"1","POST","/robotics/missions/:param/start","1"
"1","GET","/brands/:param","1"
"1","GET","/api/m232","1"
"1","GET","/api/m296/search","1"
"1","GET","/financial/advances/farmer/:param","1"
"1","GET","/api/m150","1"
"1","PUT","/aeroponics/system/:param","1"
"1","GET","/api/m118","1"
"1","PUT","/webhook-config/:param","1"
"1","GET","/advanced-medical-coding/dietitian-knowledge/:param","1"
"1","GET","/api/m035","1"
"1","POST","/ai/strategies/:param/execute","1"
"1","DELETE","/api/m201/:param","1"
"1","GET","/api/m227/search","1"
"1","GET","/farmers/:param/dashboard","1"
"1","GET","/api/m143/search","1"
"1","DELETE","/api/m298/:param","1"
"1","DELETE","/api/m282/:param","1"
"1","GET","/api/m183/search","1"
"1","GET","/api/m263","1"
"1","DELETE","/api/m318/:param","1"
"1","DELETE","/crop-varieties/:param","1"
"1","GET","/event-calendar/:param","1"
"1","GET","/api/m261/search","1"
"1","PUT","/organic-input/item/:param","1"
"1","DELETE","/api/m300/:param","1"
"1","GET","/api/m338","1"
"1","GET","/api/m333","1"
"1","DELETE","/api/m144/:param","1"
"1","GET","/api/m300/search","1"
"1","GET","/:param/hypotheses/:param","1"
"1","DELETE","/api/m145/:param","1"
"1","DELETE","/poultry-management/batch/:param","1"
"1","DELETE","/api/m101/:param","1"
"1","GET","/:param/stats","1"
"1","GET","/api/m317/search","1"
"1","POST","/dairy-ai/recommend-breeding/:param","1"
"1","PUT","/proxies/:param","1"
"1","DELETE","/api/m125/:param","1"
"1","DELETE","/drought-monitoring/records/record/:param","1"
"1","DELETE","/api/m124/:param","1"
"1","POST","/audit-checks/:param/run","1"
"1","GET","/ai/copilot/session/:param/history","1"
"1","DELETE","/api/m211/:param","1"
"1","GET","/api/m241/search","1"
"1","DELETE","/api/m104/:param","1"
"1","GET","/api/m323/search","1"
"1","GET","/ecommerce-ai/forecast-demand/:param","1"
"1","DELETE","/api/m261/:param","1"
"1","GET","/advanced-medical-coding/natural-therapist-knowledge/:param","1"
"1","GET","/api/m095/search","1"
"1","GET","/sap-module-architecture/module/:param/version","1"
"1","GET","/api/m283","1"
"1","GET","/robotics/missions/:param","1"
"1","GET","/ai/library-workspace/files/:param/content","1"
"1","DELETE","/watershed-records/:param","1"
"1","DELETE","/mfa-management/device/:param","1"
"1","DELETE","/api/m288/:param","1"
"1","DELETE","/api/m077/:param","1"
"1","PUT","/orders/cart/item/:param","1"
"1","POST","/peers/:param/connect","1"
"1","PUT","/sowing/record/:param","1"
"1","GET","/api/m063","1"
"1","GET","/rfq/centre-pnl/:param","1"
"1","GET","/api/m115/search","1"
"1","DELETE","/api/m113/:param","1"
"1","GET","/colonies/:param","1"
"1","GET","/api/m247/search","1"
"1","DELETE","/api/m189/:param","1"
"1","GET","/api/m304","1"
"1","GET","/api/m212/search","1"
"1","GET","/api/m125/search","1"
"1","GET","/industry-associations/:param","1"
"1","GET","/api/m132","1"
"1","POST","/scaling/policies/:param/apply","1"
"1","DELETE","/api/m276/:param","1"
"1","GET","/api/m164/search","1"
"1","GET","/api/m173/search","1"
"1","POST","/regulations/:param/compliance","1"
"1","GET","/ecommerce-integration/nutrition-price-premium/:param","1"
"1","POST","/resilience/tests/:param/run","1"
"1","PUT","/farm-task/task/:param","1"
"1","GET","/trade-associations/:param","1"
"1","GET","/api/m246/search","1"
"1","GET","/api/m112/search","1"
"1","POST","/cost-control/budget/:param/line","1"
"1","DELETE","/api/m094/:param","1"
"1","DELETE","/api/m235/:param","1"
"1","GET","/api/m262","1"
"1","GET","/api/m280/search","1"
"1","POST","/research-development/rd-project/:param/milestone","1"
"1","POST","/financial/loans/:param/approve","1"
"1","POST","/workflow-manager/:param/execute","1"
"1","GET","/api/m033/search","1"
"1","PUT","/protected-cultivation/structure/:param","1"
"1","GET","/api/m212","1"
"1","GET","/cooperative-share/distribution/:param","1"
"1","DELETE","/api/m048/:param","1"
"1","POST","/conversational-ai/session/:param/end","1"
"1","GET","/api/m161","1"
"1","GET","/api/m090","1"
"1","GET","/api/m164","1"
"1","GET","/cost-control/budget/:param/vs-actual","1"
"1","GET","/api/m126","1"
"1","GET","/api/m133/search","1"
"1","GET","/logistics/shipments/:param/temperature-alerts","1"
"1","DELETE","/products/:param","1"
"1","GET","/partnerships/:param","1"
"1","GET","/api/m062/search","1"
"1","DELETE","/api/m321/:param","1"
"1","POST","/farmers/:param/certifications","1"
"1","GET","/api/m045","1"
"1","GET","/areas/:param","1"
"1","POST","/fertilizer-inventory/item/:param/issue","1"
"1","DELETE","/orchard/orchard/:param","1"
"1","GET","/testing/results/:param","1"
"1","GET","/api/m062","1"
"1","GET","/api/m314","1"
"1","POST","/disposal/:param/:param","1"
"1","GET","/api/m222/search","1"
"1","DELETE","/api/m249/:param","1"
"1","GET","/api/m224","1"
"1","GET","/nutrition-intelligence/product-nutrition/:param/score","1"
"1","PUT","/vendor-procurement/vendors/:param","1"
"1","GET","/api/m188","1"
"1","GET","/api/m238","1"
"1","POST","/versions/:param/:param/:param/restore","1"
"1","DELETE","/api/m190/:param","1"
"1","DELETE","/api/m325/:param","1"
"1","POST","/admin-portal/manage","1"
"1","GET","/goat-ai/recommend-goat-breeding","1"
"1","POST","/wallet/payment","1"
"1","GET","/farmer-verifications","1"
"1","GET","/comprehensive-erp/get-trial-balance","1"
"1","GET","/recommended-products","1"
"1","GET","/farmer-training/register","1"
"1","GET","/payment-gateway/supported-gateways","1"
"1","POST","/erp/sync/trigger","1"
"1","GET","/social-resilience-farming","1"
"1","POST","/admin/manage","1"
"1","POST","/machinery-village-ops/machinery-maintenance","1"
"1","POST","/report-generator/generate","1"
"1","GET","/institutional-resilience-farming","1"
"1","GET","/ai/decisions/pending","1"
"1","GET","/logistics/vehicles","1"
"1","GET","/comprehensive-erp","1"
"1","POST","/comprehensive-erp/record-cash-flow","1"
"1","POST","/pre-season-order","1"
"1","GET","/sheep-ai/recommend-sheep-breeding","1"
"1","POST","/automation-farming/implement","1"
"1","POST","/logistics-enhancement/warehouse","1"
"1","GET","/rainwater-harvesting/monitor-collection","1"
"1","GET","/supply-chains-resilience-farming","1"
"1","POST","/comprehensive-erp/create-production-order","1"
"1","POST","/water-budgeting/report","1"
"1","GET","/hybrid-farming","1"
"1","GET","/digital-farming","1"
"1","GET","/industry-resilience-farming","1"
"1","POST","/ai/product-media/analyze","1"
"1","GET","/water-quality/compliance-report","1"
"1","GET","/drought-resilience-farming","1"
"1","POST","/rain/measure","1"
"1","GET","/customers-resilience-farming","1"
"1","POST","/compliance/reports","1"
"1","GET","/farmers/market/comparison","1"
"1","GET","/farmer-training/carbon-footprint","1"
"1","GET","/logistics-enhancement/temperature-data","1"
"1","GET","/automation-farming","1"
"1","GET","/reports","1"
"1","POST","/comprehensive-erp/create-cost-center","1"
"1","POST","/products/product","1"
"1","POST","/diagnostic-analytics-farming/implement","1"
"1","GET","/environment-resilience-farming","1"
"1","POST","/farmers/pricing/models","1"
"1","POST","/vegetable-production/record","1"
"1","GET","/comprehensive-erp/get-profit-loss","1"
"1","POST","/comprehensive-erp/post-cost-allocation","1"
"1","GET","/comprehensive-erp/get-profitability-analysis","1"
"1","GET","/folu-benchmark/benchmark-report","1"
"1","GET","/logistics/drivers","1"
"1","POST","/water-footprint-farming/calculate","1"
"1","GET","/logistics-enhancement/tracking","1"
"1","GET","/circular-economy-farming","1"
"1","GET","/modules/m001/health","1"
"1","GET","/partners-resilience-farming","1"
"1","GET","/enterprise-memory/cases/search","1"
"1","POST","/ai/copilot/suggestions","1"
"1","POST","/blockchain-farming/implement","1"
"1","POST","/ecosystem-services-farming/assess","1"
"1","POST","/logistics-enhancement/vehicle","1"
"1","GET","/enterprise-ai","1"
"1","GET","/user-management/detect-anomalies","1"
"1","POST","/insurance/ai/assess","1"
"1","GET","/sensor-farming","1"
"1","POST","/water-analytics/usage-analytics","1"
"1","GET","/wearable/fitbit-auth-url","1"
"1","POST","/disclosure-resilience-farming/build","1"
"1","POST","/value-chain/manage","1"
"1","GET","/farmers/product-categories","1"
"1","POST","/enterprise-route-support/support","1"
"1","POST","/equipment-inventory/equipment","1"
"1","GET","/precision-farming","1"
"1","POST","/leadership-resilience-farming/build","1"
"1","GET","/documentation-resilience-farming","1"
"1","GET","/ai/collaboration/sessions","1"
"1","POST","/accreditation-resilience-farming/build","1"
"1","POST","/precision-farming/apply","1"
"1","POST","/standard-resilience-farming/build","1"
"1","POST","/comprehensive-erp/create-fixed-asset","1"
"1","GET","/ai/backbone/status","1"
"1","POST","/comprehensive-erp/record-inspection-result","1"
"1","GET","/goat-farming/animals","1"
"1","POST","/insurance-claims/file","1"
"1","POST","/permitting-resilience-farming/build","1"
"1","POST","/innovation-resilience-farming/build","1"
"1","POST","/ai/coordinator/coordinate","1"
"1","GET","/user-guides","1"
"1","GET","/disease-resilience-farming","1"
"1","GET","/finance/ai/insights","1"
"1","POST","/logistics-enhancement/inventory","1"
"1","GET","/licensing-resilience-farming","1"
"1","GET","/mixed-farming","1"
"1","GET","/ai/gateway/config","1"
"1","POST","/farmer-welfare/manage","1"
"1","POST","/processes-resilience-farming/build","1"
"1","GET","/ai-models","1"
"1","GET","/farmers/market/conditions","1"
"1","GET","/organic-farming","1"
"1","POST","/robotic-farming/implement","1"
"1","GET","/input-procurement/orders","1"
"1","GET","/comprehensive-erp/analyze-h-r-a-i","1"
"1","GET","/farmers/pricing/trends","1"
"1","GET","/modules","1"
"1","POST","/climate-resilience-farming/build","1"
"1","GET","/comprehensive-erp/optimize-supply-chain-a-i","1"
"1","POST","/ai/recommendations","1"
"1","POST","/disease-resilience-farming/build","1"
"1","GET","/descriptive-analytics-farming","1"
"1","GET","/enterprise-integration","1"
"1","POST","/environment-resilience-farming/build","1"
"1","GET","/energy-conservation-farming","1"
"1","GET","/products/states","1"
"1","POST","/dairy/manage","1"
"1","POST","/auth/2fa/verify","1"
"1","GET","/transparency-farming","1"
"1","GET","/failure-analyses","1"
"1","GET","/erp/gl-entries","1"
"1","GET","/rural-enterprise/statistics","1"
"1","GET","/products/search","1"
"1","POST","/preventive-maintenance/record","1"
"1","GET","/zero-waste-farming","1"
"1","GET","/blockchain-farming","1"
"1","PUT","/ai/gateway/config","1"
"1","GET","/admin-portal","1"
"1","POST","/comprehensive-erp/create-maintenance-order","1"
"1","GET","/enterprise-route-support","1"
"1","POST","/retail/manage","1"
"1","GET","/ml-farming","1"
"1","GET","/skills-resilience-farming","1"
"1","GET","/farmers/pricing/benchmarks","1"
"1","GET","/ai/cluster/status","1"
"1","POST","/supply-chain-analytics/analyze","1"
"1","GET","/logistics-enhancement/set-geofence","1"
"1","GET","/deep-learning-farming","1"
"1","POST","/api/farmer/portfolio/products","1"
"1","POST","/farm-profitability/analyze","1"
"1","GET","/testing-resilience-farming","1"
"1","POST","/finance/ai/forecast","1"
"1","POST","/infrastructure-resilience-farming/build","1"
"1","GET","/ai/brain/state","1"
"1","POST","/user-routes","1"
"1","GET","/logistics-optimization","1"
"1","GET","/comprehensive-erp/get-executive-dashboard","1"
"1","GET","/market-resilience-farming","1"
"1","POST","/logistics/drivers","1"
"1","GET","/unified-ai-gateway","1"
"1","GET","/goat-ai/optimize-goat-feed","1"
"1","POST","/warehouse-management/inventory","1"
"1","GET","/rain","1"
"1","GET","/logistics-enhancement/vehicle","1"
"1","GET","/audit-resilience-farming","1"
"1","POST","/pesticide-inventory/item","1"
"1","GET","/ai/fabric/status","1"
"1","POST","/reporting/generate","1"
"1","POST","/payment-processing/process","1"
"1","POST","/comprehensive-erp/create-employee-master","1"
"1","POST","/comprehensive-erp/create-purchase-order","1"
"1","GET","/farm-profitability","1"
"1","POST","/flood-resilience-farming/build","1"
"1","POST","/water-irrigation/analytics","1"
"1","POST","/audit-resilience-farming/build","1"
"1","POST","/input-procurement/order","1"
"1","POST","/mixed-farming/implement","1"
"1","GET","/climate-resilience-farming","1"
"1","POST","/pest-resilience-farming/build","1"
"1","POST","/markets-resilience-farming/build","1"
"1","POST","/soil-conservation-farming/implement","1"
"1","GET","/platform-telemetry/analytics","1"
"1","GET","/suppliers-resilience-farming","1"
"1","GET","/markets-resilience-farming","1"
"1","GET","/video-analytics","1"
"1","POST","/ai/self-healing/initiate","1"
"1","GET","/training/progress","1"
"1","GET","/user-management/settings","1"
"1","GET","/community-resilience-farming","1"
"1","GET","/logistics-enhancement/schedule-maintenance","1"
"1","GET","/environmental-impact-farming","1"
"1","POST","/cold-chain-monitoring/monitor","1"
"1","POST","/failure-analyses/analyze","1"
"1","POST","/reports/generate","1"
"1","GET","/farmers/fpos/list","1"
"1","POST","/payment/process","1"
"1","POST","/comprehensive-erp/create-project-definition","1"
"1","GET","/logistics-enhancement/fleet","1"
"1","POST","/vendor-procurement/supply-chain/optimize","1"
"1","POST","/comprehensive-erp/create-invoice","1"
"1","GET","/payment-processing","1"
"1","GET","/aquatic-farming","1"
"1","GET","/regulatory-resilience-farming","1"
"1","POST","/integrated-farming/implement","1"
"1","POST","/people-resilience-farming/build","1"
"1","POST","/farm-productivity/metric","1"
"1","POST","/farm-operations-dashboard/kpi","1"
"1","POST","/drought-resilience-farming/build","1"
"1","POST","/hybrid-farming/implement","1"
"1","GET","/product-reviews/stats","1"
"1","POST","/community-resilience-farming/build","1"
"1","POST","/digital-farming/implement","1"
"1","GET","/water-analytics/compare-performance","1"
"1","GET","/systems-resilience-farming","1"
"1","POST","/maintenance/schedule","1"
"1","GET","/erp/dashboard","1"
"1","GET","/admin","1"
"1","GET","/sap-module-architecture","1"
"1","GET","/anomaly-detection-farming","1"
"1","POST","/api/v1/auth/login","1"
"1","POST","/zero-waste-farming/implement","1"
"1","GET","/products/products","1"
"1","POST","/logistics-resilience-farming/build","1"
"1","POST","/water-analytics/dashboard","1"
"1","GET","/farmers/pricing/benchmark-prices","1"
"1","GET","/knowledge-resilience-farming","1"
"1","POST","/policy-resilience-farming/build","1"
"1","GET","/enterprises","1"
"1","POST","/training/manage","1"
"1","GET","/water-analytics-records","1"
"1","POST","/comprehensive-erp/create-sales-order","1"
"1","POST","/ai/operation-intelligence/analyze","1"
"1","POST","/food-grains/manage","1"
"1","POST","/farmers/register","1"
"1","GET","/logistics/ai/insights","1"
"1","POST","/comprehensive-erp/create-equipment-master","1"
"1","GET","/production","1"
"1","GET","/operations-resilience-farming","1"
"1","POST","/provenance-farming/implement","1"
"1","POST","/research-resilience-farming/build","1"
"1","POST","/inspection-resilience-farming/build","1"
"1","GET","/comprehensive-erp/get-cost-center-report","1"
"1","POST","/farmers/listings","1"
