"FromFile","ToFile","ImportPath","ImportKind","Resolution","CycleSeen","MinDepth","Occurrences"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\pool.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\pool.js","../database/pool","COMMONJS_REQUIRE","LOCAL_RESOLVED","True","1","615"
