"Family","File","Name","Mounted","EndpointCount","SignatureHash","Signature"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerImagePortalRoutes.js","farmerImagePortalRoutes.js","True","2","071dc48377e89326f050eaee5f26506188f379cd5f375f03eb991f0bd41482d1","GET /health | POST /"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerKycDomainRoutes.js","farmerKycDomainRoutes.js","True","4","41eb37c0f9f56f531ea05d239db058becbff92a5f38aab5c0679f11d166dbea9","GET /farmer-kyc/applications | POST /farmer-kyc/application | POST /farmer-kyc/application/:id/reject | POST /farmer-kyc/application/:id/verify"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerKycRoutes.js","farmerKycRoutes.js","False","5","3908229825bb6ac10fdc8be2c68eeeb4eb22c63f416ca3b8915180deb211f277","GET /applications | GET /applications/:id | POST /applications | PUT /applications/:id/reject | PUT /applications/:id/verify"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerPortalEnhancements.js","farmerPortalEnhancements.js","True","21","5ccb186bd63b8d143ebffa84858839e4a618a80cb051ebd8dc25bce2447e784f","DELETE /land-records/:recordId | GET /crop-plans | GET /crop-plans/analytics | GET /crop-plans/recommendations/:landRecordId | GET /health | GET /land-records | GET /land-records/:recordId | GET /land-records/statistics/region | GET /wallet | GET /wallet/balance | GET /wallet/transactions | POST /crop-plans | POST /land-records | POST /land-records/sync-government | POST /wallet/deposit | POST /wallet/link-bank | POST /wallet/transfer | POST /wallet/withdraw | PUT /crop-plans/:planId/status | PUT /land-records/:recordId | PUT /land-records/:recordId/verify"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerProcurementQuoteRoutes.js","farmerProcurementQuoteRoutes.js","True","3","af07c59004b9655f7f364e7cc0018dba071eedf58f0f83c1be9cf4a4258bfdb2","POST /compare | POST /offers | POST /offers/:id/approve"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerRoutes.js","farmerRoutes.js","True","8","64d5d545a73d4daf317e5f94ec75a8674d5ed3b5337b62ed07dd953c756be843","GET / | GET /:farmerId | GET /:farmerId/certifications | GET /fpos/list | GET /health | GET /me | POST /:farmerId/certifications | POST /:farmerId/fdi"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerTrainingRoutes.js","farmerTrainingRoutes.js","True","10","ee7350dd315e8539856060d416400c3fe68afbfe4adadeef344bf63af38c1bba","GET /carbon-footprint/:farmerId | GET /health | GET /northeast-organic | GET /progress/:registrationId | GET /recommendations/:farmerId | POST /certificates/:registrationId | POST /compliance-report | POST /folu-assessment | POST /programs | POST /register"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerValueDomainRoutes.js","farmerValueDomainRoutes.js","True","1","370c1d42bb49cadb434e7eba818eded160d65722205a62cf56b2013bc6b1e43c","GET /farmer-value/season-ledger"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerValueRoutes.js","farmerValueRoutes.js","True","4","1e2d3aec0997d88e2ac6531904d71cea026adc79e822ba9a0d6b207be1d16b91","GET /:farmerId/fvi | GET /:farmerId/fvi-history | GET /:farmerId/unclaimed-subsidy | GET /season-ledger"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerVerificationDomainRoutes.js","farmerVerificationDomainRoutes.js","True","4","2c3bd3c87cb53e733a1766246d84e09db48b0b1a0d2dd2289c8fdc27d0cfdde4","GET /farmer-verification/requests | POST /farmer-verification/request | POST /farmer-verification/request/:id/reject | POST /farmer-verification/request/:id/verify"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerVerificationRoutes.js","farmerVerificationRoutes.js","False","4","b584dde687c292a9322057a1bd3dff3bd4b23bc48f534847fd412dcb7b14e055","GET /requests | POST /requests | PUT /requests/:id/reject | PUT /requests/:id/verify"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\fertilizerDomainRoutes.js","fertilizerDomainRoutes.js","True","5","ddde821bbbba700d31b6a0136420438501715282090cdfa498329e503f46c4d3","DELETE /fertilizer-inventory/item/:id | GET /fertilizer-inventory/items | POST /fertilizer-inventory/item | POST /fertilizer-inventory/item/:id/issue | PUT /fertilizer-inventory/item/:id"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\fertilizerRoutes.js","fertilizerRoutes.js","True","2","071dc48377e89326f050eaee5f26506188f379cd5f375f03eb991f0bd41482d1","GET /health | POST /"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\financeDomainRoutes.js","financeDomainRoutes.js","True","3","defc875cc2fbe283dbad9d38a6511301c21342726d4c3c17bf1c64fc7a84e62b","GET /finance/my-enwr-receipts | GET /finance/trial-balance | GET /finance/verify-ledger"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\financialAIDomainRoutes.js","financialAIDomainRoutes.js","True","1","c52665cac0c9808a31e33fbfdfb59d564b9345794c36bf14ef6310fb6466760a","GET /financial/loans"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\financialAnalytics.js","financialAnalytics.js","True","1","74fac65f350e55c6eab7fce463c1dac2c69e32dbf56cdc0635ef7a8cd2da51b8","GET /health"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\fisheriesDomainRoutes.js","fisheriesDomainRoutes.js","True","0","",""
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\fisheriesManagementRoutes.js","fisheriesManagementRoutes.js","True","2","071dc48377e89326f050eaee5f26506188f379cd5f375f03eb991f0bd41482d1","GET /health | POST /"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\fisheriesRoutes.js","fisheriesRoutes.js","True","7","6913f4d8d4c4bcf1cef5ec90149b6ec6b52d7b48bb09c6cabe6f1963f8c87a01","GET / | GET /:id | GET /:id/feed | GET /:id/harvest | GET /:id/ponds | GET /health | POST /"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\foluBenchmarkRoutes.js","foluBenchmarkRoutes.js","True","3","a5ddb32aa2bfa7e75a15cd42e65dfd082d405d1464476fcf36a243fe43a31d03","GET /health | GET /report | GET /transitions"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\foluRoutes.js","foluRoutes.js","True","6","e4a1dff4c3568a100dfb63f482251629b3ea326c0a7e1d5e53ffa6fce3a8faba","GET /health | GET /land-use/summary | GET /schemes/:farmerId | POST /carbon/estimate | POST /land-use/change | POST /parcels"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\foodRoutes.js","foodRoutes.js","True","2","071dc48377e89326f050eaee5f26506188f379cd5f375f03eb991f0bd41482d1","GET /health | POST /"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\forestryRoutes.js","forestryRoutes.js","True","6","c0ec3bf55fe08382cc25c19df141ad79c2db27baecff11dc79c20a502f7f64a9","GET / | GET /:id | GET /:id/plantation | GET /:id/timber | GET /health | POST /"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\freightPooling.js","freightPooling.js","True","1","74fac65f350e55c6eab7fce463c1dac2c69e32dbf56cdc0635ef7a8cd2da51b8","GET /health"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\freightPoolingRoutes.js","freightPoolingRoutes.js","True","6","059aaa8bbad726dc31180f743c2553e0b17bf7eb9964cecca35c126554395548","GET /poolable-shipments | GET /windows | GET /windows/:windowId | POST /windows | POST /windows/:windowId/dispatch | POST /windows/:windowId/join"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\gdprComplianceRoutes.js","gdprComplianceRoutes.js","True","4","1974b9bcfcfac8c106932d46337bb002c4690ea18be9790dd28666dbcc9817b7","POST /consent | POST /data-inventory | POST /delete | POST /export"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\gdprRoutes.js","gdprRoutes.js","True","8","c223f698a2c1737782179a291e6a5d3e3ea7d5d02360fc440600a56854241626","GET /consent/:userId | GET /data-residency/:userId | GET /export/:userId | GET /health | GET /policy | POST /consent | POST /privacy-impact-assessment | POST /rtbf"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\gdprRoutes_merged.js","gdprRoutes_merged.js","False","3","7685d4c41bd93dc0186c0a964abbc66e452d9b644d93700a20fc02ffea2445dc","GET /consent-status | GET /export | POST /delete-request"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\geofencingRoutes.js","geofencingRoutes.js","True","11","e9e89a93eceedcf07809925b5293dac7a11b08d187f5d14d5ded2d816b05c75a","DELETE /zones/:id | GET /checkins | GET /zones | GET /zones/:id | GET /zones/:id/current | GET /zones/:id/events | POST /checkins | POST /check-polygon | POST /driver-zone-check | POST /zones | PUT /zones/:id"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\glutWarningRoutes.js","glutWarningRoutes.js","True","3","8d7999effe4f72f75f6692bc2795187dbefc26ad885c2dc8e49653aaf046a025","GET /check | GET /health | GET /scan"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\goatRoutes.js","goatRoutes.js","True","20","646899278c917010ddc6caef220b278abfeca2cc3b5857930bcf02bebd90ec7d","DELETE /herd/:id | GET /breeding-alerts | GET /herd | GET /herd/:animalId/feed-consumption | GET /herd/:animalId/milk-production | GET /herd/:animalId/performance | GET /herd/:animalId/vaccinations | GET /herd/:femaleId/breeding | GET /herd/:id | GET /vaccination-alerts | POST /ai/monitor-health/:animalId | POST /ai/optimize-feed/:animalId | POST /ai/optimize-milk/:animalId | POST /ai/recommend-breeding/:animalId | POST /herd | POST /herd/:animalId/feed-consumption | POST /herd/:animalId/milk-production | POST /herd/:animalId/vaccinations | POST /herd/:femaleId/breeding | PUT /herd/:id"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\governanceModule.js","governanceModule.js","True","25","6c804279fa079bb2d900a1c31de5edbb3dd3db5e26d6dae44b053b13e4eda221","GET /compliance/gaps | GET /compliance/ready | GET /compliance/statistics | GET /compliance-reports | GET /compliance-reports/:reportId | GET /cooperatives | GET /csr/statistics | GET /csr-projects | GET /csr-projects/:projectId | GET /health | GET /panchayats | GET /panchayats/:panchayatId | GET /villages | GET /villages/:villageId | POST /compliance-reports | POST /cooperatives | POST /cooperatives/:cooperativeId/members | POST /csr-projects | POST /csr-projects/:projectId/contributions | POST /panchayats | POST /panchayats/:panchayatId/schemes | POST /villages | PUT /compliance-reports/:reportId/review | PUT /csr-projects/:projectId | PUT /villages/:villageId"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\governmentSubsidyRoutes.js","governmentSubsidyRoutes.js","True","11","8541d2357929f2a5781e5cf28a40efc1e0596e4f5d6de3d6d4ba0149d610aaaf","GET /applications/:id | GET /dashboard | GET /farmer-dashboard | GET /health | GET /programs/:id/impact | GET /subsidy-programs | GET /subsidy-programs/:id | POST /applications | POST /applications/:id/disburse | POST /eligibility | POST /subsidy-programs"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\greenhouse.js","greenhouse.js","True","1","74fac65f350e55c6eab7fce463c1dac2c69e32dbf56cdc0635ef7a8cd2da51b8","GET /health"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\healthCheckRoutes.js","healthCheckRoutes.js","False","2","06124cece1439ae759900587edb4b9cecf779e2196e4f5f4a57897716eb7408e","GET / | GET /health"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\healthRoutes.js","healthRoutes.js","True","2","071dc48377e89326f050eaee5f26506188f379cd5f375f03eb991f0bd41482d1","GET /health | POST /"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\horticulture.js","horticulture.js","True","1","74fac65f350e55c6eab7fce463c1dac2c69e32dbf56cdc0635ef7a8cd2da51b8","GET /health"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\horticultureManagementDomainRoutes.js","horticultureManagementDomainRoutes.js","True","0","",""
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\horticultureManagementRoutes.js","horticultureManagementRoutes.js","True","2","071dc48377e89326f050eaee5f26506188f379cd5f375f03eb991f0bd41482d1","GET /health | POST /"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\householdProcurementRoutes.js","householdProcurementRoutes.js","True","10","3ec007722354f4b6eb728ca646752938b52ae53c1c04edfaa433e062d715581f","GET /aggregation-groups/:id | GET /dashboard | GET /health | GET /procurement-plans | GET /procurement-plans/:id | GET /subscriptions | POST /aggregate-orders | POST /procurement-plans | POST /subscriptions | PUT /subscriptions/:id"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\hrRoutes.js","hrRoutes.js","True","8","eea93cef8ab73c9a2d9e66eaaa5d3b1b95ab6e8ee9ad5b5b068080724965dd90","GET /analytics/predictions | GET /analytics/workforce | GET /employees/:employeeId/attrition-risk | GET /employees/:employeeId/sentiment | GET /employees/:employeeId/training-recommendations | POST /employees | POST /shifts/optimize | POST /timesheets/analyze-anomalies"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\identityManagementRoutes.js","identityManagementRoutes.js","True","2","071dc48377e89326f050eaee5f26506188f379cd5f375f03eb991f0bd41482d1","GET /health | POST /"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\index.js","index.js","True","1","74fac65f350e55c6eab7fce463c1dac2c69e32dbf56cdc0635ef7a8cd2da51b8","GET /health"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\indiaCoverageRoutes.js","indiaCoverageRoutes.js","True","2","5128ce75518e26bc0528dccf6870304fee25b3e7623eab44b509c907bb96b5bf","GET / | PATCH /:name/stage"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\informationSharingRoutes.js","informationSharingRoutes.js","True","2","071dc48377e89326f050eaee5f26506188f379cd5f375f03eb991f0bd41482d1","GET /health | POST /"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\infrastructureMonitoringRoutes.js","infrastructureMonitoringRoutes.js","True","4","2ac50f8b09014b7d3812a44a750e673611b13f5739630fe5f69453985e24cdc5","GET /dashboard | GET /datadog/config | GET /metrics | POST /alerts"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\inputSupplyManagementRoutes.js","inputSupplyManagementRoutes.js","True","2","071dc48377e89326f050eaee5f26506188f379cd5f375f03eb991f0bd41482d1","GET /health | POST /"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\insuranceDomainRoutes.js","insuranceDomainRoutes.js","True","5","f50d1cbc1c5b5ad545991f5a3bf60664c0910e215909c876d82ea66ada9d8153","GET /insurance/claims | GET /insurance/policies | GET /insurance/products | POST /insurance/claim | POST /insurance/policies"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\insuranceEnhancements.js","insuranceEnhancements.js","True","20","47d95138036fb6cfee8731cc5fd52dddf8e4cf580fe0906cfd8352d80c2ec8d8","DELETE /policies/:policyId | GET /claims/:claimId/fraud-analysis | GET /fraud/statistics | GET /health | GET /policies | GET /policies/:policyId | GET /policies/:policyId/documents | GET /policies/number/:policyNumber | GET /quotes/:quoteId | PATCH /quotes/:quoteId/status | POST /calculate/crop | POST /calculate/livestock | POST /calculate/transit | POST /calculate/warehouse | POST /claims/:claimId/fraud-analysis | POST /policies | POST /policies/:policyId/documents | POST /policies/:policyId/payments/:installmentNumber | POST /quotes | PUT /policies/:policyId/renew"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\integrationRoutes.js","integrationRoutes.js","False","2","06124cece1439ae759900587edb4b9cecf779e2196e4f5f4a57897716eb7408e","GET / | GET /health"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\integrationStatusRoutes.js","integrationStatusRoutes.js","True","8","84698a7aedac4fbc40f2ac88b3cf63033d2d814763682e204e57b2136ec98d6b","GET /blockers | GET /complete | GET /integration-health | GET /modules | GET /routes | GET /services | GET /team | GET /timeline"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\iotIntegrationRoutes.js","iotIntegrationRoutes.js","True","2","071dc48377e89326f050eaee5f26506188f379cd5f375f03eb991f0bd41482d1","GET /health | POST /"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\iotSensors.js","iotSensors.js","True","1","74fac65f350e55c6eab7fce463c1dac2c69e32dbf56cdc0635ef7a8cd2da51b8","GET /health"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\irrigationManagementRoutes.js","irrigationManagementRoutes.js","True","2","071dc48377e89326f050eaee5f26506188f379cd5f375f03eb991f0bd41482d1","GET /health | POST /"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\knowledgeGraphDomainRoutes.js","knowledgeGraphDomainRoutes.js","True","1","b21592ee3a815bb1de0f8db1c8ab459c9b60e0102e2b721b813f594d3b85d062","GET /knowledge-graph/search"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\knowledgeRoutes.js","knowledgeRoutes.js","True","2","071dc48377e89326f050eaee5f26506188f379cd5f375f03eb991f0bd41482d1","GET /health | POST /"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\labourRoutes.js","labourRoutes.js","False","7","d8edbe21050bdf0975423ce234674cc6ef292f1d671047cfdfb58fc0cc9f1333","GET /attendance | GET /payments | GET /workers | POST /attendance | POST /payments | POST /workers | PUT /workers/:id"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\landManagementRoutes.js","landManagementRoutes.js","True","2","071dc48377e89326f050eaee5f26506188f379cd5f375f03eb991f0bd41482d1","GET /health | POST /"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\landRecordsDomainRoutes.js","landRecordsDomainRoutes.js","True","4","454fdd19fff2f5adc090afc4d8fd4db8712d21c56d25cf4dadce299ed3715d2e","DELETE /land/parcel/:id | GET /land/parcels | POST /land/parcel | PUT /land/parcel/:id"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\landRecordsRoutes.js","landRecordsRoutes.js","True","8","df3083b2d45e24d0fdee6b356183966a764a390830e0e5f503ed0ebfe2213362","DELETE /:recordId | GET / | GET /:recordId | GET /regional-statistics | POST / | POST /:recordId/verify | POST /sync-government | PUT /:recordId"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\libraryAIWorkspaceRoutes.js","libraryAIWorkspaceRoutes.js","True","10","211b8b1e3ec9c42d135287818ed035eff93ad84ca63e3f2d3983de1a09a4c947","GET /files/:libraryId | GET /files/:libraryId/content | GET /files/search | GET /orchestrator/groups/search | GET /orchestrator/status | GET /orchestrator/tasks | GET /status | POST /context | POST /events | POST /improvement-workspace"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\libraryRoutes.js","libraryRoutes.js","True","37","0618cd1f0e512b0c7490c8b98e76315e0cde96f7fdf4312fce4f4d01baabae47","GET / | GET /cards/:id | GET /components | GET /dependencies/:id | GET /enterprise-index/activity/files/search | GET /enterprise-index/activity/ledger/latest | GET /enterprise-index/activity/ledger/search | GET /enterprise-index/activity/ledger/summary | GET /enterprise-index/activity/summary | GET /enterprise-index/ai-workflow | GET /enterprise-index/duplicates | GET /enterprise-index/features | GET /enterprise-index/files/search | GET /enterprise-index/summary | GET /enterprise-index/workflow | GET /find | GET /health | GET /item/:filename | GET /manifest | GET /meta/duplicate-names | GET /meta/watch | GET /modules | GET /modules/:moduleId | GET /org-chart | GET /resolve | GET /search | GET /statistics | GET /verify | POST /advanced-search | POST /ai-context | POST /initialize | POST /meta/reindex | POST /meta/watch/start | POST /meta/watch/stop | POST /recommendations | POST /search | POST /sync-database"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\libraryRoutes_merged.js","libraryRoutes_merged.js","False","3","3a741e0cd3798b936f99b7acb1b2bdd54d7a601f175b3a53183f6071b3179c31","GET / | GET /:id | POST /"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\livestock.js","livestock.js","True","1","74fac65f350e55c6eab7fce463c1dac2c69e32dbf56cdc0635ef7a8cd2da51b8","GET /health"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\livestockDomainRoutes.js","livestockDomainRoutes.js","True","12","75769a8e79aa9e718218c6e878baa7ee39d961d3341b3b72f6c1624b750f98f8","DELETE /cattle-registry/animal/:id | DELETE /feed-management/record/:id | DELETE /livestock-analytics/record/:id | GET /cattle-registry/animals | GET /feed-management/records | GET /livestock-analytics/records | POST /cattle-registry/animal | POST /feed-management/record | POST /livestock-analytics/record | PUT /cattle-registry/animal/:id | PUT /feed-management/record/:id | PUT /livestock-analytics/record/:id"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\livestockManagementRoutes.js","livestockManagementRoutes.js","True","2","071dc48377e89326f050eaee5f26506188f379cd5f375f03eb991f0bd41482d1","GET /health | POST /"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\livestockRouteSupport.js","livestockRouteSupport.js","True","0","",""
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\loanManagement.js","loanManagement.js","True","1","74fac65f350e55c6eab7fce463c1dac2c69e32dbf56cdc0635ef7a8cd2da51b8","GET /health"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\logisticsAIDomainRoutes.js","logisticsAIDomainRoutes.js","True","1","a8465ad4ce20682c7de8edc80cbff6c13f78dfb42d3050a71649dcf8c5d1c5ac","GET /logistics-ai/shipments"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\logisticsEnhancementRoutes.js","logisticsEnhancementRoutes.js","True","2","071dc48377e89326f050eaee5f26506188f379cd5f375f03eb991f0bd41482d1","GET /health | POST /"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\logisticsEnhancements.js","logisticsEnhancements.js","True","22","5db5b6a4202980e11760bc0d77eb539ecd03275ab0d3a19edb6c752754304ec6","GET /fleet | GET /fleet/:vehicleId | GET /fleet/maintenance-due | GET /health | GET /shipments/:shipmentId/live-tracking | GET /shipments/:shipmentId/temperature | GET /shipments/:shipmentId/temperature-alerts | GET /shipments/:shipmentId/tracking | GET /statistics | GET /warehouses | GET /warehouses/:warehouseId | GET /warehouses/:warehouseId/inventory | POST /fleet | POST /fleet/:vehicleId/maintenance | POST /shipments/:shipmentId/geofence | POST /shipments/:shipmentId/temperature | POST /shipments/:shipmentId/temperature-alerts | POST /shipments/:shipmentId/tracking | POST /warehouses | POST /warehouses/:warehouseId/inventory | POST /warehouses/:warehouseId/shipments | PUT /fleet/:vehicleId"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\M041VillageERP.js","M041VillageERP.js","False","24","c82f2bb53f6f21146b46db6a539c36744347e4b1317ac59f85c9071af53cff69","DELETE /deleteVillage/:villageId | GET /buildSubsidyAIContext/:projectId | GET /districtSummary/:district | GET /getDashboard/:villageId | GET /getProject/:projectId | GET /getVillage/:villageId | GET /getVillageAnalytics/:villageId | GET /getVillageFinance/:villageId | GET /getVillages | GET /listProjects/:villageId | PATCH /updateTask/:taskId | POST /addFundingSource/:projectId | POST /addVillageResource | POST /createEstimate/:projectId | POST /createProject/:villageId | POST /createTask/:villageId | POST /createVillage | POST /generateAI/:villageId | POST /initializeFinance/:villageId | POST /matchSubsidies/:projectId | POST /postVillageJournal/:villageId | POST /upsertKPI/:villageId | POST /upsertScheme | PUT /updateVillage/:villageId"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\M100Routes.js","M100Routes.js","False","6","7cd6bd6e39efdc37e9146a1006d38b00afe41e18a25095b0383e85081330c970","DELETE /:id | GET / | GET /:id | GET /health | POST / | PUT /:id"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\M101Routes.js","M101Routes.js","False","6","7cd6bd6e39efdc37e9146a1006d38b00afe41e18a25095b0383e85081330c970","DELETE /:id | GET / | GET /:id | GET /health | POST / | PUT /:id"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\M102Routes.js","M102Routes.js","False","6","7cd6bd6e39efdc37e9146a1006d38b00afe41e18a25095b0383e85081330c970","DELETE /:id | GET / | GET /:id | GET /health | POST / | PUT /:id"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\M103Routes.js","M103Routes.js","False","6","7cd6bd6e39efdc37e9146a1006d38b00afe41e18a25095b0383e85081330c970","DELETE /:id | GET / | GET /:id | GET /health | POST / | PUT /:id"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\M104Routes.js","M104Routes.js","False","6","7cd6bd6e39efdc37e9146a1006d38b00afe41e18a25095b0383e85081330c970","DELETE /:id | GET / | GET /:id | GET /health | POST / | PUT /:id"
