"PhysicalItemID","PhysicalPath","CurrentPhysicalLocation","VirtualLibraryRoute","OriginalRelativePath","OriginalFileName","FileName","Extension","SizeBytes","CreationTime","LastWriteTime","SHA256","IdentityClass","IdentityVersion","LogicalIdentity","ImplementationIdentity","VariantIdentity","ContentCategory","IdentitySource","IdentityConfidence","Status","Provenance","AccessionBatch","AccessionTimestamp","RoutingStatus","PhysicalMovement"
"PI-4752CCD0220E481881C085AFC083A689",".dockerignore","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.dockerignore","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.dockerignore",".dockerignore",".dockerignore",".dockerignore",".dockerignore","886","2026-08-19T23:32:19.5969011+05:30","2026-08-19T23:32:19.5969011+05:30","0A5022025841D12F6A9C89A0D079663D237B50AF3CCE57E3319AE22F6FE572B0","PHYSICAL_ARTIFACT","1.0","PI-4752CCD0220E481881C085AFC083A689","PI-4752CCD0220E481881C085AFC083A689","PRIMARY","OTHER","NEW_ACCESSION","100","NEW","ONE_PASS_LIBRARY_COMPLETION","20260820_223355","2026-08-20T23:43:19.1064821+05:30","VIRTUAL_ONLY","NONE"
